company,label,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05
PS0000248704,0,6860.65,8149.29,4829.84,6526.08,10797.6,8188.31,6679.49,1510.23,0,3962.7,2911.45,3426.08,2991.12,6834.77,4804.88,7397.83,4591.83,23824.46,3725.79,2082.2,65.51,4964.97,5494.15,5139.1,7577,13448.82,2268.14,8723.27,11902.73,18635.98,6642.9,1407.96,669.67,5977.44,7265.87,19968.96,18245.7,20082.48,6138.42,6342.83,11455.62,19622.8,13698.09,1327.37,2464.31,7728.19,10526.29,9293.43,12040.01,11788.53,8557.89,18944.28,26159.79,17753.66,12783.75,5827.76,950.08,16005.97,14817.34,8668.12,8972.81,19098.71,9660.47,21647.35,21977.26,26820.52,13216.94,957.68,4628.25,8082.42,20790.22,17644.68,9943.18,3796.19,18425.72,16478.89,20522.57,22459.32,18665.95,3633.05,2032.05,5719.54,20827.69,13796.84,11932.77,4870.77,24316.61,13048.54,23181.52,17989.81,18946.27,15013.12,3840.92,1514,9440.93,20309.48,15822.15,13455.8,14186.92,13289.93,26359.94,25856.59,33662.57,9912.7,0,2410,6070.75,11362.9,5318.67,3811.56,6984.36,12664.35,7629.35,24793.32,15782.33,0,4826.56,7798.01,1403.13,10742.25,8317.2,4474.1,6849.74,8983.98,13182.24,11565.92,7438.8,132,0,690,540,7478.94,5245.6,5322,4510.52,7213.52,5151.85,16637.67,8081.77,0,285.48,0,95.94,6232.63,5579.6,200,7793.8,5034.8,579.78,10188.4,4436.53,164.3,0,0,0,5446,5238.7,5266.4,3431.5,4901.2,5129.75,5687.35,5827.37,0,0,154.84,328.5,14505.26,5879.2,654.33,12750.72,8142,7846.6,7358.8,7995.8,1927.8,0,3111.84,2478.6,8664.62,6859.71,6635.72,7796.4,2741.76,17264.5,7478.4,7738.59,1884.96,0,0,2627.52,8101.26,7724.89,154.3,13574.02,11212.07,8021.96,7385.44,7910.36,3352.26,0,0,5693.65,6798.9,7663.99,8318.07,7353.17,10163.8,438.46
PS0000248900,0,3787.63,4794.16,2606.08,5281.53,5028.06,8353.4,7545.72,4516.01,8066.38,2578.31,7134,4730.98,4730.98,8486.62,4730.98,4376.06,4304.38,4304.38,10668.92,4304.38,3843.7,1901.34,1958.46,9229.53,3519.39,3519.39,3519.39,3550.68,3550.68,11307.52,4946.1,10387.39,2216.07,2216.07,4658.8,9554.11,3553.96,7710.2,3553.96,6602.25,2446.01,4240.12,14372.53,3343.07,3343.07,3223.67,3223.67,4058.25,3223.67,6333.67,3223.67,3512.99,3512.99,3512.99,3512.99,19837.99,3512.99,1186.37,8629.25,8249.33,3667.33,3938.58,3667.33,1211.9,4157.39,4404.03,3914.4,30203.11,3388.54,6565.17,5844.42,3967.64,3830.22,895.63,6522.73,3753.12,3734.68,4284.73,22509.49,3787.88,15505.01,1242.29,16213.83,1809.41,10785.53,1205.4,6073.41,3771.23,3683.35,14182.12,2494.19,13403.56,1902.87,1147.59,6810.79,10098.36,4164.37,3147.52,2916.74,3118.77,4334.5,7941.54,33294.19,2829.53,2463.35,1060.79,1398.95,10188.42,4183.06,4227,4077.98,3428.03,4781.28,27712.05,3407.86,0,1243.18,0,5798.9,2950.87,2887.7,2887.7,2895.62,5935.58,6337.03,6776.5,6634.58,1523.94,28690.71,1523.94,1523.94,8795.7,31101.92,3118.98,1981.59,1999.85,10977.19,9055.63,4925.63,34657.62,3849.51,0,6851.56,1002.13,13869.4,1825.46,1849,1825.46,1825.46,14047.22,29880.9,8109.24,34924.01,1527.72,12347.36,10242.76,4888.14,1825.46,1825.46,3283.92,4018.92,18653.32,3283.92,4808.34,13017.58,4583.54,5837.39,16212.64,32998.15,5955.8,3009.98,2881.92,2881.92,7593.93,1056.46,2881.92,2484.98,10480.48,7129.1,36947.41,3057.25,5137.5,3703.4,3312.04,3312.04,4608.04,1486.58,3662.04,3006.17,1686.59,16137.51,30347.23,1491.16,5142.08,3316.62,3316.62,3316.62,3316.62,3316.62,1491.16,12644.08,1491.16,8294.09,24283.5,3425.89,3316.62,3316.62,829.8,0
PS0000251010,0,198269.76,208774.57,227292.87,229512.01,301475.09,252246.33,208509.41,289989.41,240287.76,332534.56,305570.19,410824.22,194462.16,153846.51,328522.73,251924.4,207544.07,378761.97,241615.13,300818.24,535174.15,240741.67,427500.77,459826.82,174367.33,369798.95,330580.16,283523.42,332450.18,105517.03,245612.31,324125.21,468186.71,262075.13,436781.82,636075.27,308766.43,220127.81,222874.55,339833.56,394277.98,343307.16,397719.59,427024.88,319555.07,597302.87,592960.76,1092565.19,276172.52,243808.38,330377.74,398838.42,376629.99,413024.47,471960,423370.03,353697.71,411625.68,525136.34,1191193.54,308391.39,180672.08,345218.7,348788.31,340061.71,377344.72,511298.51,451364.21,383763.22,429624.22,525955.64,1560042.96,379253.72,160671.05,255507.88,589301.32,464952.99,309663.37,408237.75,453633.82,598147.74,512742.49,848650.46,1545733.21,308221.57,249830.1,370408.01,355075.1,587057.03,478961.74,399204.74,491653.75,489372.63,674357.76,969203.8,628840.88,448953.57,296660.76,371980.52,450022.56,493233.71,398612.98,445570.55,623965.68,432019,811920.1,942271.72,791025,424584.03,416326.76,431932.47,379938.49,335238.25,364875.76,490089.19,359317.64,358081.17,501255.51,529443.35,541590.01,633079.99,269201.73,358132.84,314923.35,509934.48,387498.28,396629.5,355780.05,384960.12,318963.33,777061.28,587588.41,847350.6,377103.35,368199.33,390524.88,393278.48,441693.46,703406.7,373824.02,358088.4,582813,733917.71,761425.64,398990.59,311912.34,428290.52,373288.17,429907.85,425530.76,559354.24,396497.55,460471.4,641296.72,747892.51,733248.7,319569.16,419126.76,332534.97,375502.92,329693.1,364293.22,642540.9,472319.78,425569.17,422324.66,496841.07,579150.64,382338.18,398709.89,308344.96,395119.03,340360.65,497209.6,460758.45,488431.24,382893.62,423322.65,636573.49,712930.64,368868.84,341551.63,334145.11,360783.46,464868.27,357122.86,746259.08,560775.99,456849.38,490354.46,974218.47,944045.19,324039.82,390809.55,387795.91,414422,605363.12,616566.96,700537.57,675111.78,343360.28,1167563.87,743946.61,1580860.23,520857.1,528856.14,523801.05,665796.17,445551.33
PS0000251121,0,33918.83,6886.5,12611.65,3877.19,6589.21,11302.38,648.79,30684.5,513.43,10896.4,453.24,5154.09,46649.46,9425.08,4174.24,3254.61,10316.69,13351.86,648.59,7664.1,816.08,4457.29,510.36,1338.99,21922.25,5019.1,2639.56,3800.6,13653.09,23164.92,11249.64,3060.19,799.37,4141.71,9191.88,1984.71,23235.1,3146.86,2739.35,12736.99,1908.85,17033.39,6982.33,1090.64,878.3,563.11,842.17,23050.03,22471.55,3073.21,903.01,1432.67,8850.77,11072.38,3430.72,2335.12,302.17,5573.47,3958.09,15117.1,14182.29,1517.13,10613.77,10286.57,18221.82,7484.92,8257.38,343.32,1658.31,1984.39,6804.35,24704.83,9206.78,1742.25,1535.7,6338.11,10191.28,10143.79,5514.88,1563.61,2068.17,13516.86,14592.51,2585.25,38450.98,829.76,530.81,763.62,17939.23,19914.73,3744.31,1242.38,1876.15,1486.09,24925.03,3021.84,16805.99,1248.65,1291.23,8030.52,7348.83,12431.32,3276.58,2548.1,11049.95,1648.78,6288.39,4332.84,9229.21,1209.95,3476.88,3577.19,23374.23,10304.68,897.69,4269.69,1538.71,1086.48,3138.03,12811.62,691.77,654.32,377.51,10946.05,20342.76,10848.77,12306.21,30230.63,9099.19,9026.52,53040.1,10164.25,36769.07,5023.89,7254.54,17835.44,20368.01,21647.12,1905.42,33982.83,21041.73,3972.21,20094.03,20708.9,12237.29,4683.06,11260.89,8326.23,30604.68,13980.85,30709.1,11140.53,20066.39,12489.12,3382.57,33506.8,8081.92,15550.79,7415.43,8804.33,10840.83,17298.22,29239.87,25007.41,12106.16,8702.51,14451.27,46428.5,5917.64,11757.19,60616.49,39741.73,28443.75,14440.17,13263.73,13110.54,13100.01,17305.64,25899.76,23210.73,6204.56,3675.88,31967.24,38039.31,47991.85,21495.02,10464.97,164.97,4940.17,7286.55,16255.5,11486.31,9978.15,431.76,34660.86,44076.77,24415.99,26657.98,9495.98,18400.84,8175.34,6472.23,13754.45,8137.81,3762.42,687.13,10736.12,87210.32,0
PS0000253175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.7,0,0,4985.33,61.2,0,0,68.4,6027.6,15048.7,0,1298.22,3224.87,713.04,355.67,2802.25,739.14,8879.08,3528,8260.66,153.18,4602.4,0,802.87,9406.42,699.78,0,115.2,292.77,0,5667.31,16682.09,1529.56,1675.2,2942.92,310.8,1270.66,1384.8,6173.05,619.92,1036.34,1554.66,404.46,3552.35,13653.54,1134,7491.89,4321.42,4980.3,2527.56,3356.46,523.87,0,5230,5048,2327.42,457.92,15816.27,1073.94,4875.97,3647.7,10505.18,4351.88,99.6,50,10503.21,7972.66,1461.22,20732.48,5598.9,1099.14,4627.57,7486.87,2476.92,18,3628.78,21.6,2703.18,5818.15,2082,7539.31,27704.98,14921.45,3281.49,15695.6,837.87,587.26,3096.95,233.74,355.07,1753.14,1687.97,24.4,6797.54,1758.02,41277.41,6171.71,17963.75,9387.88,6809.26,0,7980.29,2616.94,23475.07,1826.88,10822.95,5612.68,17271.81,24289.93,2930.96,12323.46,3393.43,11226.08,289.14,381.74,7415.6,2330.2,18189.2,12357.01,18689.43,12064.6,16054.53,1066.19,1470.1,517,7848.7,8382.73,1729.1,13113.78,5556.37,27817.9,4804.1,6033.7,2500,58.56,4234.75,5581.79,4344.36,52.46,2513.48,84119.61,27241.45,3496.45,2106.43,24814.64,11608.12,6740.5,45848.35,14003.28,7896.37,10534.6,1506.02,20893,4365.5,13825.51,8163.56,3283.44,33773.74,79.42,23905.77,401.26,5853.56
PS0000253907,0,4006.01,4314.19,4039.39,4022.7,4022.7,3944.2,4110.33,4110.33,4110.33,4110.33,4552.87,4293.94,4335.67,5427.76,4406.61,4377.4,4542.42,4377.4,4444.17,4444.17,4444.17,4444.17,4657.07,4696.98,4494.24,4655.93,4534.23,4519.28,4519.28,4676.89,4569.35,4569.35,4569.35,4369.05,4573.53,4573.53,4602.74,4565.18,4310.63,4565.18,4565.18,4565.18,4469.2,4573.53,4573.53,4577.7,5746.12,4535.97,4612,4779.25,4630,4795.5,4630,4652.34,4704,4704,4815.6,4909,5106.81,4909,4809,5107.35,4952,4952,4952,5113,5053,5376.56,5254,5266.29,5249,5214,5636,5643,8810.54,5507,5507,5290.14,5588.54,5472.1,4728.98,4429,5254.4,5682.3,5373.3,5209.7,5357.7,5360.15,5409.33,5558.85,5395.73,5468.78,5380.78,5376.35,5479.01,5442.99,5561.65,5351,5647.54,5469.55,5476.48,5456.82,5394.9,5453.4,5430.5,5419,5512.75,5341,5619.33,5201,5040.9,5035,5234.93,5431.22,5045.84,5187.58,4929,5097.72,4993.6,4912,4851.66,4823.8,4646.96,4788.46,4790.76,4762.64,4795.07,4950.29,4728,4671,4915.7,4895.4,4831.44,4733,4356,4732.55,4708,4728.63,4720.21,4862.82,5136.66,4708,4616.21,5015.16,4728.21,4709,4685,4757.92,4709,4733.46,5010.34,5478,4858,5432,5493.23,4898.36,4742,4769.18,4734.52,4817.89,4817.89,5184.38,4979.63,5103.73,5054.15,5030.23,5062.46,4955,4851.58,4610,4769.07,4833.1,4857.12,4855.08,4842.1,4806.14,4854.29,4934.17,4742,4766.05,4796.05,4792,5218.69,5068,5093.6,5168.53,5170.38,5127.77,5068,5176.11,5150.6,5252.98,5090.88,6577.64,5286,5327.16,5417.83,5217.51,5382.17,5276,5382.03,5351.25,5314.51,7314.9,5337.14,5180,5549.54,5301.55,5301.55
PS0000257929,0,10333.5,8736.58,11216.23,9790.61,10349.55,24244.36,3886.68,9227.1,865.7,2970.7,13893.39,26962.57,633.01,13828.19,12628.92,12918.51,17002.42,17653.93,15338.59,13152.4,555.34,1356.48,21499.43,29564.25,14921.55,18966.23,22955.11,14855.99,23083.08,23781.48,41077.59,1862.42,888.71,2904.2,25741.08,24126.19,20571.7,18855.88,26599.59,15815.98,23351.46,42200.53,23237.21,694.27,466.76,90.55,26069.27,6001.13,15557.7,3382,5860.77,4956.47,9431.49,10099.68,9572.87,2996.7,2588.25,1980.51,5862.06,7223.1,10355.46,7141.64,11657.62,3754.84,11528.94,16850.82,9143.36,10251.61,1662.85,4505.54,8320.94,12905.73,15177.56,4645.63,10981.59,1776.15,14202.33,28297.66,26435.01,15526.47,4142.16,994.85,13459.88,17326.99,15952.28,16856.97,28632.63,984.66,25528.41,15721.01,30315.77,13833.77,3413.19,5806.27,26032.23,2793.19,18193.66,20255.94,23491.42,7121.49,21507.47,17821.67,27457.8,21209.97,2453,2047.77,20135.9,22987.32,39792.47,3831.14,19784.28,15102.5,22761.7,6802.25,32840.11,17739.61,358.05,1593.12,14856.03,0,28770.39,11207.41,26500.36,16364.02,25108.47,23368.25,36841.37,6891.32,0,1896.05,39917.7,8092.12,35983.23,6895,25280.97,13759,26171.49,28132.64,39642.31,7428.04,0,3153.05,29622.56,23028.83,49103.63,16177.09,22585.46,7425.85,42555.14,12780.95,46341,8419.67,1427.51,14211.36,17132.58,11943.81,40640.71,1451.51,21105.71,20941.51,28216.29,33581.32,48907.95,7500,960.01,5226.07,49330.14,23629.86,51186.08,11366.81,49142.97,15159.8,47308.24,36211.25,31037.15,15102.46,4716.86,7088.06,39148.22,18910.07,37186.89,12477.37,45224.36,14840.17,60035,15051.75,58235.08,3090.96,10765.33,22481.71,36831.09,33050.86,29333.24,6513.51,27965.63,32532.45,39253.61,3632.32,45731.21,11916.06,7003.94,9085.57,47232.69,21502.56,29785.62,16347.59,38521.72,21266.75,275.94
PS0000258520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.28,6526.31,47497.78,20241.91,44330.28,8570.75,1484.28,4718.23,52931.63,6510.48,39403.4,6844.45,36430.97,16747.14,45785.62,19715.68,41585.49,13693.77,4618.06,8707.26,30737.18,25938.53,34875.5,4383.65,23271.28,21855.78,46721.84,16827.39,48877.88,0,3721.65,33251.06,27630.22,10099.61,35118.63,4100.68,27198.92,28282.03,43549.19,17821.57,38461.61,11907.88,295.65,10993.06,29207.33,26082.54,38504.6,1538.54,29224.49,27971.05,44993.47,16333.75,51722.48,760.74,438,7755.43,37710.55,6276.59,26530.78,15160.28,45629.77,24711.26,24257.56,39280.05,16118.82,28480.95,4415.04,6344.18,26886.24,23145.19,31012.76,2786.8,43629.92,22871.67,35950.94,24025.1,35846.46,40677.02,10800.14,6379.69,33258.46,25321.1,29322.85,13562.14,28399.4,28107.99,49295.95,47343.45,31572.57,1489.2,21145.89,9371.09,53375.8,9402.75,32767.88,13379.49,28970.63,21212.43,36375.24,36451.36,42260.38,29135.63,14196.25,17625.26,48732.36,23439.47,31609.94,14501.36,30647.98,31500.4,31423.05,20801.52,40047.88,12388.83,988.79,16593.13,35593.44,17294.9,38019.35,8567.3,32582.99,27966.31,2797.62
PS0000260885,0,42795.06,9564.42,10156.36,0,18699.73,23928.35,0,27368.59,0,23738.29,238.87,12994.54,37482.16,22423.89,7954.64,10848.65,14439.08,646.82,21083.61,15978.94,390.33,7632.46,656.6,3618.4,16821.3,6912.55,5679.81,9950.79,18501.9,26422.8,17505.97,26028.86,4121.87,6996.04,5334.75,1022.98,24052.41,27162.47,2024.77,2937.52,4515.94,9508.35,11690.44,10790.44,6015.97,558.51,415.33,9643.31,42223.31,1502.53,717.88,6517.55,20881.51,21893.78,15759.03,7675.92,2312.44,6387.13,10839.59,24386.03,46757.8,1428.3,1066.99,10912.34,2706.28,7920.17,11791.17,9529.48,3631.36,1566.32,16214.96,38965.8,5925.64,1308.47,1010.55,22437.87,498.83,22619.66,12127.6,14422.56,15076.21,429.28,10708.23,4741.77,4174.55,843.99,6749.53,8379.76,12860.71,8898.54,13684.68,9612.79,17775.56,455.87,21218.1,1049.51,34222.26,930.8,1384.29,18533.96,13259.09,6508.89,7570.55,8744.94,5387.03,3123.84,12770.19,3424.18,1918.46,153.56,13416.58,13833.15,12777.65,3675.25,2975.85,5442.79,873.49,669.91,4777.92,0,14694.25,1477.73,7784.72,8646.98,12053.9,11453.66,9095.11,13589.6,12103.61,6980.75,14975.79,15034.3,29002.36,7147.17,8825.99,16236.07,3582.15,5801.4,19598.72,5215.86,9128.22,8541.79,12368.89,5133.16,14239.21,1495.05,4963.26,14821.27,5378.09,18082.87,9710,6483.15,5007.38,4358.21,14771.82,26795.5,9597.53,12105.36,7842.91,8203.56,4461.94,17163.88,17885.05,4147.45,7560.23,7510.78,9609.52,34155.53,6128.76,855.38,35853.89,22598,12607.77,3756.21,15915.85,15061.34,7866.47,5659.12,14575.76,19526.26,11972.16,5107.42,22757.9,21899.35,17913.87,14299.96,11483.57,4328.79,9092.63,7906.74,22973.61,13759.28,10726.94,5915.36,23270.32,21353.11,18204.86,13459.24,11097.51,8456.21,9409.69,10097.12,14544.63,16637.43,13114.45,7192.8,15703.84,25716.34,15041.6
PS0000260959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682.69,11385.86,10990.38,10870.47,12180.66,10885.14,10990.97,10989.61,11139.7,10920.65,11375.62,10887.2,11296.97,11327.98,11344.92,11631.24,13524.44,11461.52,11469.32,11664.05,12459.18,11680.59,11531.72,11523,11766.67,12261.8,11648.79,11528.72,10642,11438.93,12017.65,12030.44,13141.36,12374.08,13147.18,12581,13203.17,12727.38,11537,13122.57,16284.61,13468.13,12749,12778.88,13618.14,12842.85,12647,18645.43,15802.57,14878.21,15411.9,13079,17833.36,12823.55,13005.18,13017.96,13747.03,12940.96,13193.42,12643,13735.58,12904.21,13095.76,12948.98,12729,13821.02,13609.92,12975.44,15176.72,13131.65,14026.47,12948.06,12800,13230.79,11130.04,13765.36,12773,12662.63,11971.52,11931.67,12628.31,12878.58,11851.17,11855,14130.54,11979.17,12027,12238.7,13343.83,12117.09,12117.64,12038.86,11929,12296.13,12004.15,12300.28,12165,12872.82,11388.29,12400.24,12322.28,12309.33,11840,12373.24,12424.71,11895.5,11872.95,11995.88,11917.24,12322.86,11881.79,11885.87,11867,12404.97,11867,12724.04,12048.55,12865.3,12555.55,12865.25,12571.02,13094.92,13167.53,11964,13455.12,13419.69,11964,13399.13,13976.93,13408.3,12823.08,14138.64,13014.42,13466.48,13556.21,12908.75,11504,14678.68,12109,14098.9,13841.43,13114.67,13165.57,12755.23,12807.13,13034.95,13132.2,12750.99,11835,13477.83,13584.4,13708.32,13478.7,13533.55,14013.25,12900.11,13038.86,14306.48,13386.45,13183.4,12449,13733.79,15387.81,14636.44,12878,15005.8,14053.87,14254.56,14225.35,15845.4,13101,15584.61,15231.05,14315.69,14003.76,14195
PS0000261233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,294.72,0,0,4553.64,6594.7,6818.44,7086.81,8195.14,7363.24,8206.42,7000.92,9556.2,7349.98,7298.55,7141.76,7518.47,5942.15,10340.36,7919.53,6875.97,6973.73,8013.39,7890.19,7895.45,2578.15,13536.63,7839.55,10138.52,8383.95,8974.16,9884.12,9956.36,3093.03,16787.89,10039.87,10215.75,2066.24,16462.59,9783.03,11337.83,10159.89,8598.86,13036.11,13083.36,2169.66,21440.43,2832.48,13686.74,13822.93,14496.91,14509.69,14852.26,13987.51,15380.88,16344.51,16666.11,20179.2,19187.42,36371.02,5341.55,19991.43,19013.89,19080.8,18560.66,17072.23,18845.96,18400.7,19614.28,36519.09,20948.79,38158.85,3330.19,20145.58,15229.23,18071.83,17191.15,16749.23,18088.3,17575.45,18894.32,18858.16,20585.94,21141.78,23367.56,23884.7,19728.82,19806.55,20677.57,21532.17,22860.33,23992.24,28540.19,23855.24,25600.14,24563.98,26764.29,25562.46,19904.01,18805.07,19218.2,19644.95,19701.13,20272.63,24303.59
PS0000262849,0,245.04,0,0,200.3,0,1514.27,1580.37,260.39,816.22,595.64,10202.41,1472.21,276.41,0,2964.45,210.32,1187.78,480.72,0,600.9,14859.79,12071.12,274.41,1827.24,0,360.54,906.36,525.79,0,1308.96,130.45,667,3702.26,240.36,17914.37,64510.55,638.46,8924.22,650.98,4751.29,24806.05,1046.57,1147.72,1004.01,703.05,0,0,0,0,0,0,0,802.8,234,12374.76,3168,576,24922.82,804,15214.47,630,16948,5250,1089.6,18420,10000,4164,23458.4,0,7497.2,25416,45597.22,0,0,684,40164.29,5000,4498,3067.92,17962.48,9090,5142,21760.44,23877.16,9086.79,0,1050,7834.6,931.8,25532,20701.6,20574.4,4252,2276.35,5000,265.8,13299.76,390,40999.23,576,2136.4,3108,27392,18957.2,15656.4,15033.81,15000,15367.2,5000,5000,1332,1065,9268.66,12153.6,30153.6,156,7788,18000,0,1545,4465.29,39054,3555,7176.8,1377,10576,534,7584,0,183,6566.65,51383.71,0,0,0,0,1337.12,384.3,0,0,12881.76,17629.18,50853.02,44463.12,0,297.68,1449.36,0,1457.9,0,0,7112.6,268.4,1232.2,51694.15,16472.41,0,724.68,4789.11,292.8,0,170.8,0,292.8,7112.6,274.5,11139.01,59905.58,4990.29,0,958.92,0,0,617.32,2835.61,1166.32,16680.06,719.42,736.88,61825.2,2734.02,58.56,0,2174.04,3836.14,8287.46,1122.4,12109.72,1207.8,16300.34,390.4,69163.38,3054.88,219.6,2728.22,4045.52,9258.22,9209.4,6343.21,10683.2,8929.52,3147.6,21006.99,17234.04,951.6,12549.85,2071.56,16787.9,0
PS0000263467,0,539.57,8568.74,475.81,352.95,21557.16,6717.24,20338.12,338317.75,3411.18,15779.66,18051.97,12092.8,3556.66,22429.85,6838.92,317.41,1517.18,506.61,304081.99,21253.3,696.96,51404.04,5543.94,58792.3,1220.91,205.65,825.71,1306.44,5725.79,1006.92,1069.05,1729.44,638.01,30701.73,1801.97,10010.15,1405.04,2882.02,50352.81,2950.61,572.63,8177.94,3126.97,20644.31,4537.73,26659.63,1470.68,56409.93,39812.71,9882.04,5244.85,1638.81,6908.34,3414.25,7019.26,16576.42,3715.67,7306.78,5161.24,52384.48,8927.53,1397.97,83066.43,13582.22,655.53,5364.28,5923.35,27353.92,324.48,39915.29,4811.91,7927.41,1305.89,8609.14,5462.24,7842.04,5922.66,5657.97,32113.3,31315.15,32919.49,33370.7,33965.11,5885.85,32196.35,5849.39,5050.75,7925.07,5946.34,7242.31,5816.5,5699.13,6908.15,22781.81,7503.65,6720.68,1413.8,4199.73,14065,5758.64,5258.67,5300.7,4310.8,3604.03,3696.95,6704.13,7491.49,6301.94,6474.27,4754.18,5696.1,6695.76,4906.45,4810.46,7188.42,5648.14,3584.85,3987.08,5361.64,4392.48,3506.83,2933.44,4270.28,4199.14,3649.57,3084.97,2532.33,3006.82,2441.72,3172.5,3928.49,5363.87,5232.12,3692.49,3309.21,3586.88,5059.46,2645.83,503214.65,2236.46,3056.16,3807.86,2599.57,3198.26,3102.37,2784.96,2771.49,2937.64,3374.68,5142.38,2706.03,2653.63,3609.29,3759.76,6737.18,195083.13,5571.58,4880.41,4529.98,3512.9,5520.72,804782.93,5515.62,1504349.83,5743.65,3388.48,3122.81,7756.44,4037.85,2660.4,111.26,762.01,1231.42,373.99,298.98,580.75,1276.8,255.93,190.99,2121.37,157.86,438.51,806.59,1551.68,871.56,1021.64,969.85,408.44,534.35,64.58,385.25,0,40.74,1087.46,0,0,0,354.66,177.33,0,354.66,1653.94,177.33,177.33,177.33,3211.48,0,28903.28,0
